filename,width,height,class,xmin,ymin,xmax,ymax
ma_795.png,448,448,ma,3,8,192,199
ma_738.png,448,448,ma,24,50,173,191
ma_168.png,448,448,ma,17,32,163,170
ma_637.png,448,448,ma,32,50,174,187
ma_627.png,448,448,ma,20,3,168,193
ma_682.png,448,448,ma,26,21,222,183
ma_706.png,448,448,ma,26,27,170,162
ma_48.png,448,448,ma,40,54,151,158
ma_389.png,448,448,ma,37,37,169,188
ma_596.png,448,448,ma,21,39,175,180
ma_205.png,448,448,ma,29,31,181,193
ma_266.png,448,448,ma,31,41,164,174
ma_57.png,448,448,ma,41,43,183,177
ma_364.png,448,448,ma,0,28,191,198
ma_558.png,448,448,ma,79,41,228,138
ma_128.png,448,448,ma,33,25,177,185
ma_437.png,448,448,ma,16,33,179,195
ma_179.png,448,448,ma,0,18,178,173
ma_201.png,448,448,ma,14,5,166,192
ma_54.png,448,448,ma,33,29,153,147
ma_18.png,448,448,ma,73,26,195,139
ma_612.png,448,448,ma,7,2,197,218
ma_549.png,448,448,ma,27,23,223,193
ma_331.png,448,448,ma,24,53,166,179
ma_467.png,448,448,ma,23,30,172,178
ma_497.png,448,448,ma,32,47,183,199
ma_252.png,448,448,ma,16,20,193,171
ma_650.png,448,448,ma,40,41,180,174
ma_122.png,448,448,ma,26,41,185,203
ma_255.png,448,448,ma,12,2,201,223
ma_65.png,448,448,ma,38,37,178,180
ma_564.png,448,448,ma,33,30,215,186
ma_101.png,448,448,ma,0,29,167,201
ma_182.png,448,448,ma,12,0,207,191
ma_455.png,448,448,ma,19,41,170,195
ma_214.png,448,448,ma,8,37,162,193
ma_778.png,448,448,ma,13,16,186,196
ma_647.png,448,448,ma,6,4,223,213
ma_257.png,448,448,ma,18,3,195,223
ma_582.png,448,448,ma,26,24,184,168
ma_300.png,448,448,ma,31,17,190,172
ma_615.png,448,448,ma,53,30,180,137
ma_498.png,448,448,ma,1,5,179,181
ma_239.png,448,448,ma,35,36,189,184
ma_495.png,448,448,ma,8,0,185,202
ma_347.png,448,448,ma,28,35,168,174
ma_708.png,448,448,ma,34,28,216,190
ma_293.png,448,448,ma,15,20,187,193
ma_793.png,448,448,ma,13,32,159,195
ma_750.png,448,448,ma,16,12,191,192
ma_594.png,448,448,ma,32,48,153,155
ma_423.png,448,448,ma,26,36,171,223
ma_334.png,448,448,ma,24,22,172,180
ma_159.png,448,448,ma,33,43,166,170
ma_193.png,448,448,ma,27,23,191,180
ma_64.png,448,448,ma,21,25,167,168
ma_95.png,448,448,ma,17,4,205,194
ma_289.png,448,448,ma,27,21,186,174
ma_50.png,448,448,ma,6,19,184,202
ma_29.png,448,448,ma,27,29,200,194
ma_655.png,448,448,ma,41,42,178,172
ma_311.png,448,448,ma,31,46,177,198
ma_278.png,448,448,ma,37,44,150,150
ma_610.png,448,448,ma,15,35,182,216
ma_277.png,448,448,ma,19,2,175,169
ma_743.png,448,448,ma,32,38,151,149
ma_561.png,448,448,ma,0,18,175,211
ma_640.png,448,448,ma,23,41,174,185
ma_586.png,448,448,ma,23,13,203,186
ma_165.png,448,448,ma,29,31,165,168
ma_275.png,448,448,ma,92,17,241,145
ma_343.png,448,448,ma,30,19,193,184
na_353.png,448,448,na,48,24,172,167
na_533.png,448,448,na,7,49,144,174
na_125.png,448,448,na,25,8,193,190
na_377.png,448,448,na,58,29,170,142
na_598.png,448,448,na,64,45,206,137
na_311.png,448,448,na,57,27,173,142
na_381.png,448,448,na,49,35,187,161
na_595.png,448,448,na,34,16,201,186
na_732.png,448,448,na,25,34,195,210
na_676.png,448,448,na,51,46,188,171
na_735.png,448,448,na,40,20,181,171
na_26.png,448,448,na,38,36,175,204
na_560.png,448,448,na,32,34,181,196
na_708.png,448,448,na,35,55,190,168
na_394.png,448,448,na,53,53,174,145
na_768.png,448,448,na,49,20,170,172
na_543.png,448,448,na,57,25,185,182
na_568.png,448,448,na,24,37,169,165
na_518.png,448,448,na,49,8,199,147
na_564.png,448,448,na,45,34,203,173
na_607.png,448,448,na,53,43,185,168
na_655.png,448,448,na,57,25,181,146
na_577.png,448,448,na,32,38,158,175
na_494.png,448,448,na,30,16,198,162
na_302.png,448,448,na,37,55,189,165
na_720.png,448,448,na,56,21,191,190
na_190.png,448,448,na,20,49,148,180
na_614.png,448,448,na,35,18,184,164
na_134.png,448,448,na,44,12,176,181
na_176.png,448,448,na,53,57,167,174
na_786.png,448,448,na,38,14,182,173
na_263.png,448,448,na,79,32,187,112
na_522.png,448,448,na,54,14,200,140
na_453.png,448,448,na,40,25,194,180
na_781.png,448,448,na,46,33,174,156
na_624.png,448,448,na,48,47,180,150
na_582.png,448,448,na,45,17,174,173
na_291.png,448,448,na,40,10,200,193
na_479.png,448,448,na,54,20,173,144
na_753.png,448,448,na,17,31,174,168
na_646.png,448,448,na,50,41,185,155
na_541.png,448,448,na,44,31,189,167
na_254.png,448,448,na,67,41,187,143
na_94.png,448,448,na,34,48,196,178
na_699.png,448,448,na,35,51,193,173
na_317.png,448,448,na,43,34,157,169
na_698.png,448,448,na,48,11,190,187
na_9.png,448,448,na,26,38,168,160
na_262.png,448,448,na,37,20,179,179
na_705.png,448,448,na,31,57,142,168
na_563.png,448,448,na,110,21,274,132
na_237.png,448,448,na,26,19,203,179
na_282.png,448,448,na,28,5,193,183
na_11.png,448,448,na,48,19,197,192
na_767.png,448,448,na,55,26,172,144
na_229.png,448,448,na,64,40,235,169
na_573.png,448,448,na,71,26,186,129
na_86.png,448,448,na,51,46,188,171
na_213.png,448,448,na,103,31,252,144
na_18.png,448,448,na,25,13,194,182
na_4.png,448,448,na,71,21,231,130
na_731.png,448,448,na,59,17,236,125
na_626.png,448,448,na,41,19,180,171
na_163.png,448,448,na,11,25,178,170
na_95.png,448,448,na,46,35,194,176
na_66.png,448,448,na,39,24,194,180
na_359.png,448,448,na,44,26,205,179
na_526.png,448,448,na,45,23,176,167
na_458.png,448,448,na,28,36,163,180
na_100.png,448,448,na,48,17,178,150
na_224.png,448,448,na,28,7,204,168
na_511.png,448,448,na,29,34,186,196
na_343.png,448,448,na,26,35,160,177
na_75.png,448,448,na,67,41,187,143
na_393.png,448,448,na,17,29,174,164
na_332.png,448,448,na,58,25,187,186
na_261.png,448,448,na,44,0,209,211
na_665.png,448,448,na,33,37,182,203
na_648.png,448,448,na,37,46,189,196
na_681.png,448,448,na,16,31,174,159
na_475.png,448,448,na,53,55,172,172
na_683.png,448,448,na,24,32,166,181
na_651.png,448,448,na,50,22,181,147
na_149.png,448,448,na,37,25,181,165
na_488.png,448,448,na,26,20,141,171
na_285.png,448,448,na,66,36,183,137
na_505.png,448,448,na,30,59,138,156
na_523.png,448,448,na,25,50,148,180
na_664.png,448,448,na,61,29,173,140
na_274.png,448,448,na,58,25,174,142
na_605.png,448,448,na,8,22,180,174
na_170.png,448,448,na,42,26,177,161
na_195.png,448,448,na,28,57,142,168
na_309.png,448,448,na,18,46,153,191
na_106.png,448,448,na,55,48,179,149
na_335.png,448,448,na,17,39,151,200
na_502.png,448,448,na,49,20,170,172
na_601.png,448,448,na,39,16,181,170
na_476.png,448,448,na,34,48,196,178
na_19.png,448,448,na,45,52,165,183
na_27.png,448,448,na,45,31,176,161
na_542.png,448,448,na,24,30,171,157
na_299.png,448,448,na,48,52,179,144
na_209.png,448,448,na,28,29,171,148
na_87.png,448,448,na,54,54,171,147
na_682.png,448,448,na,29,44,172,186
na_88.png,448,448,na,28,35,143,169
na_427.png,448,448,na,49,23,173,149
na_741.png,448,448,na,31,14,205,191
na_661.png,448,448,na,52,52,175,146
na_276.png,448,448,na,38,30,159,171
na_706.png,448,448,na,28,34,144,169
na_709.png,448,448,na,47,23,172,167
na_49.png,448,448,na,50,29,199,164
na_352.png,448,448,na,32,53,169,173
na_701.png,448,448,na,27,29,142,163
na_33.png,448,448,na,32,57,145,174
na_69.png,448,448,na,47,50,179,145
na_467.png,448,448,na,76,46,289,236
na_596.png,448,448,na,32,55,195,168
na_759.png,448,448,na,48,20,171,172
na_740.png,448,448,na,41,37,156,165
na_168.png,448,448,na,47,21,172,169
na_181.png,448,448,na,44,5,174,183
na_547.png,448,448,na,99,35,238,125
na_29.png,448,448,na,38,37,159,165
na_188.png,448,448,na,51,43,187,133
na_574.png,448,448,na,16,13,145,166
na_658.png,448,448,na,34,18,220,182
na_47.png,448,448,na,24,25,169,176
na_210.png,448,448,na,53,26,172,146
na_710.png,448,448,na,42,54,163,178
na_34.png,448,448,na,36,58,188,163
na_185.png,448,448,na,59,23,194,137
na_428.png,448,448,na,53,53,177,175
na_252.png,448,448,na,54,18,192,144
na_226.png,448,448,na,40,42,159,164
na_22.png,448,448,na,40,18,181,170
na_472.png,448,448,na,95,34,223,129
na_790.png,448,448,na,20,6,223,196
na_253.png,448,448,na,42,49,186,189
na_750.png,448,448,na,31,16,191,182
na_260.png,448,448,na,30,35,182,205
na_14.png,448,448,na,42,38,155,165
na_338.png,448,448,na,36,12,184,174
na_509.png,448,448,na,21,30,150,187
na_635.png,448,448,na,29,57,140,165
na_439.png,448,448,na,24,32,166,182
na_207.png,448,448,na,33,17,199,183
na_576.png,448,448,na,59,14,241,138
na_144.png,448,448,na,49,10,201,199
na_716.png,448,448,na,44,51,165,183
na_243.png,448,448,na,30,14,204,188
na_756.png,448,448,na,44,50,183,145
na_640.png,448,448,na,26,25,141,160
na_208.png,448,448,na,42,53,173,183
na_78.png,448,448,na,49,59,176,183
na_634.png,448,448,na,55,40,180,170
na_363.png,448,448,na,60,61,167,145
na_268.png,448,448,na,52,41,185,168
na_714.png,448,448,na,34,0,208,200
na_288.png,448,448,na,48,60,176,188
na_550.png,448,448,na,28,24,171,151
na_465.png,448,448,na,46,35,174,161
na_360.png,448,448,na,32,34,181,196
na_200.png,448,448,na,81,34,211,151
na_608.png,448,448,na,46,24,174,167
na_16.png,448,448,na,49,28,199,167
na_552.png,448,448,na,21,9,208,171
na_196.png,448,448,na,14,16,148,186
na_289.png,448,448,na,37,30,201,214
na_354.png,448,448,na,48,55,180,182
na_189.png,448,448,na,35,41,183,200
na_313.png,448,448,na,27,40,172,186
na_397.png,448,448,na,32,32,163,170
na_777.png,448,448,na,45,1,199,193
na_586.png,448,448,na,37,43,163,169
na_391.png,448,448,na,25,33,166,180
na_42.png,448,448,na,52,47,167,123
na_212.png,448,448,na,28,37,162,178
na_659.png,448,448,na,66,36,183,137
na_93.png,448,448,na,46,33,173,157
na_555.png,448,448,na,131,52,203,111
na_287.png,448,448,na,64,32,186,135
na_331.png,448,448,na,12,30,154,182
na_491.png,448,448,na,54,56,172,142
na_513.png,448,448,na,18,18,178,153
na_113.png,448,448,na,47,22,172,167
na_600.png,448,448,na,48,41,186,157
na_672.png,448,448,na,32,25,223,180
na_206.png,448,448,na,54,54,171,147
na_468.png,448,448,na,91,39,190,111
na_449.png,448,448,na,33,54,192,168
na_726.png,448,448,na,9,24,156,193
na_553.png,448,448,na,15,31,193,203
na_1.png,448,448,na,36,58,188,163
na_308.png,448,448,na,41,28,179,166
na_305.png,448,448,na,23,31,188,203
na_124.png,448,448,na,38,23,197,184
na_512.png,448,448,na,37,28,163,173
na_422.png,448,448,na,26,38,146,175
na_249.png,448,448,na,37,21,183,165
na_269.png,448,448,na,51,36,186,163
na_654.png,448,448,na,32,34,181,196
na_186.png,448,448,na,48,15,182,149
na_111.png,448,448,na,49,52,185,186
na_645.png,448,448,na,48,58,177,183
na_594.png,448,448,na,32,54,193,168
na_346.png,448,448,na,56,37,179,176
na_240.png,448,448,na,66,36,183,137
na_202.png,448,448,na,24,38,150,181
na_373.png,448,448,na,40,25,194,180
na_347.png,448,448,na,48,50,176,176
na_221.png,448,448,na,28,48,201,178
na_148.png,448,448,na,51,17,193,187
na_445.png,448,448,na,41,31,187,153
na_774.png,448,448,na,26,56,139,163
na_7.png,448,448,na,37,25,162,176
na_32.png,448,448,na,12,15,148,174
na_652.png,448,448,na,33,23,201,172
na_48.png,448,448,na,37,27,161,174
na_297.png,448,448,na,99,67,217,154
na_766.png,448,448,na,41,31,187,153
na_165.png,448,448,na,34,39,178,135
na_696.png,448,448,na,104,39,228,121
na_342.png,448,448,na,35,38,184,205
na_557.png,448,448,na,64,34,189,141
na_558.png,448,448,na,48,35,201,169
na_674.png,448,448,na,35,40,163,169
na_798.png,448,448,na,41,21,180,171
na_693.png,448,448,na,56,24,186,182
na_733.png,448,448,na,34,30,167,171
na_799.png,448,448,na,31,16,198,166
na_182.png,448,448,na,43,33,193,160
na_484.png,448,448,na,28,3,203,163
na_722.png,448,448,na,52,22,188,178
na_219.png,448,448,na,35,55,190,168
na_203.png,448,448,na,64,32,185,132
na_55.png,448,448,na,45,57,176,193
na_649.png,448,448,na,42,30,206,177
na_296.png,448,448,na,40,20,190,182
na_155.png,448,448,na,25,33,166,180
na_437.png,448,448,na,55,38,180,172
na_52.png,448,448,na,41,28,189,175
na_105.png,448,448,na,56,35,177,181
na_666.png,448,448,na,19,29,174,152
na_667.png,448,448,na,39,26,180,161
na_508.png,448,448,na,43,34,157,169
na_248.png,448,448,na,27,8,169,188
na_223.png,448,448,na,76,34,166,87
na_256.png,448,448,na,53,50,174,144
na_116.png,448,448,na,54,39,181,170
na_278.png,448,448,na,23,13,205,161
na_43.png,448,448,na,24,32,194,210
na_333.png,448,448,na,51,50,176,149
na_192.png,448,448,na,28,34,144,169
na_413.png,448,448,na,49,59,176,183
na_639.png,448,448,na,56,35,177,181
na_446.png,448,448,na,19,30,150,182
na_390.png,448,448,na,48,36,200,168
na_521.png,448,448,na,41,32,195,163
na_452.png,448,448,na,43,30,157,171
na_372.png,448,448,na,40,42,159,164
na_67.png,448,448,na,36,19,193,155
na_587.png,448,448,na,35,57,190,163
na_364.png,448,448,na,83,31,173,121
na_713.png,448,448,na,29,57,140,165
na_348.png,448,448,na,28,35,143,169
na_487.png,448,448,na,41,24,189,157
na_615.png,448,448,na,47,36,188,157
na_556.png,448,448,na,32,32,163,170
na_166.png,448,448,na,49,23,173,149
na_382.png,448,448,na,27,34,169,153
na_81.png,448,448,na,46,35,174,161
na_527.png,448,448,na,39,28,189,159
na_127.png,448,448,na,43,35,184,162
na_50.png,448,448,na,52,57,168,174
na_724.png,448,448,na,40,27,184,173
na_728.png,448,448,na,38,19,182,171
na_315.png,448,448,na,61,27,180,145
na_277.png,448,448,na,52,56,168,176
na_429.png,448,448,na,38,39,204,151
na_588.png,448,448,na,21,35,171,167
na_340.png,448,448,na,20,46,146,163
na_265.png,448,448,na,82,45,243,142
na_89.png,448,448,na,26,32,191,210
na_96.png,448,448,na,47,9,202,201
na_454.png,448,448,na,36,50,182,203
na_234.png,448,448,na,14,9,148,168
na_421.png,448,448,na,45,39,190,158
na_193.png,448,448,na,47,24,198,187
na_583.png,448,448,na,24,37,169,165
na_504.png,448,448,na,47,36,171,156
na_197.png,448,448,na,7,37,219,188
na_496.png,448,448,na,53,53,174,145
na_613.png,448,448,na,40,17,210,179
na_520.png,448,448,na,32,33,212,211
na_284.png,448,448,na,29,47,145,190
na_2.png,448,448,na,40,3,200,201
na_154.png,448,448,na,53,43,185,168
na_120.png,448,448,na,62,38,201,144
na_298.png,448,448,na,46,44,181,155
na_625.png,448,448,na,60,36,210,137
na_244.png,448,448,na,30,17,198,181
na_259.png,448,448,na,47,58,177,191
na_580.png,448,448,na,42,36,155,166
na_153.png,448,448,na,48,41,187,155
na_399.png,448,448,na,13,45,144,174
na_184.png,448,448,na,36,29,194,170
na_604.png,448,448,na,64,32,185,132
na_773.png,448,448,na,31,58,138,162
na_241.png,448,448,na,26,23,170,185
na_700.png,448,448,na,64,32,185,132
na_752.png,448,448,na,40,27,184,173
na_657.png,448,448,na,39,24,191,157
na_414.png,448,448,na,8,16,170,200
na_169.png,448,448,na,51,46,188,171
na_142.png,448,448,na,40,25,194,180
na_575.png,448,448,na,61,63,165,146
na_160.png,448,448,na,0,14,195,196
na_103.png,448,448,na,65,33,184,132
na_525.png,448,448,na,31,58,138,162
na_619.png,448,448,na,51,54,164,182
na_690.png,448,448,na,32,56,145,174
na_544.png,448,448,na,27,16,223,187
na_419.png,448,448,na,52,38,185,170
na_205.png,448,448,na,10,50,147,168
na_761.png,448,448,na,52,46,181,153
na_636.png,448,448,na,19,30,150,182
na_28.png,448,448,na,52,57,164,178
na_537.png,448,448,na,45,27,193,172
na_283.png,448,448,na,49,45,179,156
na_281.png,448,448,na,44,43,188,186
na_776.png,448,448,na,44,36,190,162
na_320.png,448,448,na,58,13,188,146
na_771.png,448,448,na,68,21,225,140
na_584.png,448,448,na,41,32,195,163
na_464.png,448,448,na,24,32,144,169
na_549.png,448,448,na,56,35,177,181
na_770.png,448,448,na,34,18,199,184
na_677.png,448,448,na,26,5,194,183
na_431.png,448,448,na,56,57,171,152
na_233.png,448,448,na,52,57,164,178
na_312.png,448,448,na,42,23,186,155
na_616.png,448,448,na,48,21,190,183
na_214.png,448,448,na,44,42,184,155
na_235.png,448,448,na,45,31,176,161
na_395.png,448,448,na,51,32,197,164
na_246.png,448,448,na,34,52,191,170
na_225.png,448,448,na,34,0,208,200
na_789.png,448,448,na,40,53,163,173
na_24.png,448,448,na,46,5,205,204
na_367.png,448,448,na,47,23,172,167
na_736.png,448,448,na,43,31,178,161
na_370.png,448,448,na,52,22,188,178
na_797.png,448,448,na,55,40,180,170
na_441.png,448,448,na,43,15,176,173
na_715.png,448,448,na,28,7,204,172
na_40.png,448,448,na,29,34,162,180
na_35.png,448,448,na,28,55,141,158
na_407.png,448,448,na,45,59,180,183
na_675.png,448,448,na,40,27,190,175
na_130.png,448,448,na,49,52,185,186
na_68.png,448,448,na,24,29,142,163
na_292.png,448,448,na,20,20,162,198
na_409.png,448,448,na,20,22,173,177
na_204.png,448,448,na,24,0,196,200
na_290.png,448,448,na,33,19,216,185
na_272.png,448,448,na,28,49,197,174
na_534.png,448,448,na,50,54,165,182
na_671.png,448,448,na,57,45,177,153
na_561.png,448,448,na,21,35,171,164
na_463.png,448,448,na,47,21,174,151
na_684.png,448,448,na,7,23,180,178
na_763.png,448,448,na,40,27,190,175
na_438.png,448,448,na,20,32,213,195
na_99.png,448,448,na,27,34,159,183
na_623.png,448,448,na,89,44,209,133
na_480.png,448,448,na,59,26,191,135
na_133.png,448,448,na,49,48,176,151
na_779.png,448,448,na,56,24,186,182
na_402.png,448,448,na,44,38,197,178
na_38.png,448,448,na,26,38,146,175
na_303.png,448,448,na,45,23,176,167
na_517.png,448,448,na,18,46,207,175
na_434.png,448,448,na,39,46,170,190
na_745.png,448,448,na,38,13,214,176
na_717.png,448,448,na,27,39,167,159
na_145.png,448,448,na,94,31,209,109
na_179.png,448,448,na,29,42,202,185
na_255.png,448,448,na,21,4,216,202
na_368.png,448,448,na,53,39,182,170
na_621.png,448,448,na,38,40,190,157
na_637.png,448,448,na,29,36,156,177
na_39.png,448,448,na,53,57,167,174
na_319.png,448,448,na,35,0,183,197
na_314.png,448,448,na,39,52,166,183
na_362.png,448,448,na,48,16,172,174
na_375.png,448,448,na,45,57,176,193
na_178.png,448,448,na,28,55,141,158
na_162.png,448,448,na,45,16,176,152
na_30.png,448,448,na,79,30,183,131
na_380.png,448,448,na,36,23,182,179
na_345.png,448,448,na,9,25,179,176
na_433.png,448,448,na,49,43,186,151
na_754.png,448,448,na,45,17,174,173
na_396.png,448,448,na,23,1,251,129
na_271.png,448,448,na,38,23,197,184
na_324.png,448,448,na,40,21,191,162
na_167.png,448,448,na,56,14,188,155
na_660.png,448,448,na,40,28,249,152
na_227.png,448,448,na,22,29,173,179
na_147.png,448,448,na,33,19,180,184
na_744.png,448,448,na,21,35,171,171
na_668.png,448,448,na,54,39,181,170
na_174.png,448,448,na,43,51,166,183
na_157.png,448,448,na,82,13,180,99
na_510.png,448,448,na,53,26,172,146
na_379.png,448,448,na,60,27,186,139
na_486.png,448,448,na,51,33,185,157
na_516.png,448,448,na,36,26,196,170
na_173.png,448,448,na,41,27,187,151
na_279.png,448,448,na,44,37,197,179
na_97.png,448,448,na,48,27,201,165
na_356.png,448,448,na,39,9,213,184
na_451.png,448,448,na,40,20,181,171
na_112.png,448,448,na,54,56,172,142
na_469.png,448,448,na,38,22,191,156
na_329.png,448,448,na,40,42,159,164
na_455.png,448,448,na,25,30,160,181
na_590.png,448,448,na,32,57,145,174
na_775.png,448,448,na,32,52,145,184
na_743.png,448,448,na,38,38,175,202
na_679.png,448,448,na,42,28,186,151
na_618.png,448,448,na,28,11,172,186
na_323.png,448,448,na,30,29,203,167
na_680.png,448,448,na,46,59,178,189
na_366.png,448,448,na,42,28,186,151
na_410.png,448,448,na,62,27,178,145
na_474.png,448,448,na,30,59,138,156
na_143.png,448,448,na,31,57,142,168
na_62.png,448,448,na,49,53,178,145
na_448.png,448,448,na,29,37,162,178
na_121.png,448,448,na,35,7,187,158
na_187.png,448,448,na,40,41,200,199
na_562.png,448,448,na,45,52,165,183
na_554.png,448,448,na,43,46,171,193
na_177.png,448,448,na,53,46,181,153
na_59.png,448,448,na,45,66,235,162
na_749.png,448,448,na,54,54,171,147
na_495.png,448,448,na,34,19,195,155
na_606.png,448,448,na,77,33,192,123
na_118.png,448,448,na,31,53,193,169
na_371.png,448,448,na,82,31,240,134
na_387.png,448,448,na,34,18,220,182
na_250.png,448,448,na,51,46,183,153
na_90.png,448,448,na,27,34,169,153
na_10.png,448,448,na,27,34,169,153
na_462.png,448,448,na,92,17,203,137
na_222.png,448,448,na,8,10,180,184
na_498.png,448,448,na,20,35,152,186
na_199.png,448,448,na,29,36,156,177
na_57.png,448,448,na,44,47,173,191
na_670.png,448,448,na,70,26,238,142
na_424.png,448,448,na,57,33,212,118
na_126.png,448,448,na,32,38,158,175
na_156.png,448,448,na,37,26,215,179
na_725.png,448,448,na,25,33,166,180
na_123.png,448,448,na,21,35,171,171
na_398.png,448,448,na,48,35,201,169
na_330.png,448,448,na,51,54,164,182
na_627.png,448,448,na,48,19,191,183
na_737.png,448,448,na,53,25,195,138
na_483.png,448,448,na,49,28,199,167
na_56.png,448,448,na,27,37,163,178
na_98.png,448,448,na,30,57,139,162
na_686.png,448,448,na,41,21,180,171
na_695.png,448,448,na,57,40,177,158
na_25.png,448,448,na,29,38,182,196
na_136.png,448,448,na,43,34,157,169
na_772.png,448,448,na,51,5,197,203
na_51.png,448,448,na,43,49,186,189
na_376.png,448,448,na,58,29,170,142
na_321.png,448,448,na,46,41,183,160
na_53.png,448,448,na,37,43,163,169
na_236.png,448,448,na,25,7,187,194
na_792.png,448,448,na,54,9,189,155
na_374.png,448,448,na,34,35,208,207
na_633.png,448,448,na,42,0,244,116
na_707.png,448,448,na,47,26,202,169
na_295.png,448,448,na,65,33,184,132
na_532.png,448,448,na,45,53,182,184
na_211.png,448,448,na,17,24,148,175
na_723.png,448,448,na,55,22,188,187
na_578.png,448,448,na,44,19,174,171
na_114.png,448,448,na,116,48,221,123
na_764.png,448,448,na,52,19,175,148
na_361.png,448,448,na,48,52,186,187
na_473.png,448,448,na,33,0,186,192
na_702.png,448,448,na,44,47,173,191
na_349.png,448,448,na,51,50,176,149
na_425.png,448,448,na,41,47,174,190
na_141.png,448,448,na,42,25,177,162
na_642.png,448,448,na,41,37,156,165
na_435.png,448,448,na,38,25,182,169
na_215.png,448,448,na,49,55,180,182
na_492.png,448,448,na,40,27,189,152
na_729.png,448,448,na,24,38,150,181
na_63.png,448,448,na,135,49,259,134
na_712.png,448,448,na,32,17,216,187
na_400.png,448,448,na,42,54,163,178
na_412.png,448,448,na,57,25,185,182
na_194.png,448,448,na,48,7,193,199
na_650.png,448,448,na,37,24,179,179
na_275.png,448,448,na,89,26,236,123
na_599.png,448,448,na,38,34,159,169
na_218.png,448,448,na,32,56,145,174
na_108.png,448,448,na,47,47,182,182
na_567.png,448,448,na,30,52,145,182
na_334.png,448,448,na,87,28,259,132
na_529.png,448,448,na,60,27,186,139
na_579.png,448,448,na,20,17,201,181
na_273.png,448,448,na,42,30,206,177
na_531.png,448,448,na,132,43,241,139
na_765.png,448,448,na,19,25,164,190
na_628.png,448,448,na,53,53,174,145
na_231.png,448,448,na,31,51,192,202
na_132.png,448,448,na,42,38,155,165
na_217.png,448,448,na,56,23,189,188
na_180.png,448,448,na,46,33,173,157
na_691.png,448,448,na,39,26,187,173
na_612.png,448,448,na,51,15,192,187
na_793.png,448,448,na,30,58,138,158
na_318.png,448,448,na,42,52,169,183
na_365.png,448,448,na,45,49,169,188
na_719.png,448,448,na,53,43,199,136
na_351.png,448,448,na,60,60,168,145
na_71.png,448,448,na,47,34,173,156
na_129.png,448,448,na,50,48,177,153
na_692.png,448,448,na,35,55,190,168
na_257.png,448,448,na,36,30,187,201
na_430.png,448,448,na,41,28,189,175
na_46.png,448,448,na,52,11,193,147
na_337.png,448,448,na,36,49,165,174
na_528.png,448,448,na,40,44,180,189
na_780.png,448,448,na,39,28,189,159
na_385.png,448,448,na,37,55,189,165
na_535.png,448,448,na,11,25,178,170
na_101.png,448,448,na,14,42,149,165
na_109.png,448,448,na,28,29,171,148
na_559.png,448,448,na,20,31,172,168
na_748.png,448,448,na,55,23,188,184
na_92.png,448,448,na,29,44,189,212
na_172.png,448,448,na,14,0,223,211
na_593.png,448,448,na,33,52,191,167
na_91.png,448,448,na,29,14,103,62
na_150.png,448,448,na,47,34,173,156
na_8.png,448,448,na,39,10,182,179
na_228.png,448,448,na,47,36,171,156
na_734.png,448,448,na,52,51,175,147
na_3.png,448,448,na,53,53,177,175
na_519.png,448,448,na,27,39,167,159
na_79.png,448,448,na,40,22,181,166
na_800.png,448,448,na,28,89,268,208
na_341.png,448,448,na,61,26,189,136
na_128.png,448,448,na,44,55,177,196
na_785.png,448,448,na,33,39,185,203
na_507.png,448,448,na,42,49,174,188
na_571.png,448,448,na,33,30,194,167
na_406.png,448,448,na,88,40,215,119
na_138.png,448,448,na,47,41,185,160
na_423.png,448,448,na,44,41,170,197
na_540.png,448,448,na,25,57,202,163
na_697.png,448,448,na,32,37,158,177
na_551.png,448,448,na,52,45,181,153
na_74.png,448,448,na,27,10,194,178
na_758.png,448,448,na,55,23,190,187
na_301.png,448,448,na,20,38,174,160
na_316.png,448,448,na,30,59,138,156
na_461.png,448,448,na,50,16,176,148
na_572.png,448,448,na,57,28,171,143
na_135.png,448,448,na,44,57,178,193
na_482.png,448,448,na,27,34,169,172
na_539.png,448,448,na,42,11,202,190
na_242.png,448,448,na,47,23,172,167
na_158.png,448,448,na,29,37,162,178
na_310.png,448,448,na,55,40,180,170
na_629.png,448,448,na,32,25,213,191
na_638.png,448,448,na,22,32,166,183
na_442.png,448,448,na,25,12,203,164
na_117.png,448,448,na,26,0,194,190
na_644.png,448,448,na,56,21,191,190
na_457.png,448,448,na,63,41,190,143
na_738.png,448,448,na,59,20,182,147
na_673.png,448,448,na,26,5,203,163
na_603.png,448,448,na,52,57,164,178
na_647.png,448,448,na,30,58,139,163
na_146.png,448,448,na,56,16,186,150
na_459.png,448,448,na,35,42,160,164
na_326.png,448,448,na,45,49,169,188
na_344.png,448,448,na,36,58,188,163
na_783.png,448,448,na,23,24,174,182
na_514.png,448,448,na,62,20,192,139
na_64.png,448,448,na,25,41,184,196
na_286.png,448,448,na,52,32,182,182
na_378.png,448,448,na,26,38,168,160
na_267.png,448,448,na,52,43,182,155
na_503.png,448,448,na,26,25,141,160
na_41.png,448,448,na,13,35,176,171
na_54.png,448,448,na,32,35,186,207
na_115.png,448,448,na,48,58,177,183
na_611.png,448,448,na,26,5,206,171
na_460.png,448,448,na,40,33,203,130
na_447.png,448,448,na,88,35,227,142
na_171.png,448,448,na,40,0,213,223
na_266.png,448,448,na,58,20,192,139
na_565.png,448,448,na,17,12,145,167
na_6.png,448,448,na,95,44,251,150
na_489.png,448,448,na,57,25,185,182
